source_id	source_title	source_year	source_authors	source_type	site_name	LatDD	LonDD	inferred_from	inferred_using	biodiversity_measure	inferred_as	taxon_kingdom	taxon_family	taxon_genus	taxon_species	sample_origin	earliest_extent	latest_extent	proxy_category	variability_temp	variability_precip	max_temp	max_precip	min_temp	min_precip	elevation_change	dist_to_land_ice_max	dist_to_land_ice_min	dating_methods	dating_levels	depth_min	depth_max
sourcenode_pub_loisel_lhpacaeftbpbiecpaloma_2010	Late Holocene paleoecohydrology and carbon accumulation estimates from two boreal peat bogs in eastern Canada: Potential and limits of multi-proxy archives	2010	Loisel, J.; Garneau, M.	Published (unspecified type)	Lac Le Caron peatland, James Bay lowlands region, Northern Québec	52.2876	-75.84138									Peat core	1790	390	Microfossil - Plant Macrofossil	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN			0	105
sourcenode_pub_loisel_lhpacaeftbpbiecpaloma_2010	Late Holocene paleoecohydrology and carbon accumulation estimates from two boreal peat bogs in eastern Canada: Potential and limits of multi-proxy archives	2010	Loisel, J.; Garneau, M.	Published (unspecified type)	Lac Le Caron peatland, James Bay lowlands region, Northern Québec	52.28737	-75.84535936793957									Peat core	2750	150	Microfossil - Plant Macrofossil	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN			0	105
sourcenode_pub_long_ibsahrscoaedbwg_1999	Isolation basin stratigraphy and Holocene relative sea-level change on Arveprinsen Ejland, Disko Bugt, West Greenland	1999	Long, A. J.; Roberts, D. H.; Wright, M. R.	Published (unspecified type)	Arveprinsen Ejland	68.5	-50									Lake sediment core	9987	1066	Microfossil - Diatom	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN			318	1052
sourcenode_pub_lopatin_ltirgossaspikrr_2008	Long-term trends in radial growth of Siberian spruce and Scots pine in Komi Republic (northwestern Russia)	2008	Lopatin, E.; Kolstrom, T.; Spiecker, H.	Published (unspecified type)	Komi Republic S3: Middle taiga	NaN	NaN	Contemporaneous Whole Organism: Pinus sylvestris L.	Implicit	PresenceOnly	Pinus sylvestris L. [Species]	Plantae	Pinaceae	Pinus	Pinus sylvestris L.	Living organism	164	-55	Contemporaneous Whole Organism	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN	Known collection date			
sourcenode_pub_lopatin_ltirgossaspikrr_2008	Long-term trends in radial growth of Siberian spruce and Scots pine in Komi Republic (northwestern Russia)	2008	Lopatin, E.; Kolstrom, T.; Spiecker, H.	Published (unspecified type)	Komi Republic S3: Middle taiga	NaN	NaN	Contemporaneous Whole Organism: Picea obovata Ledeb.	Implicit	PresenceOnly	Picea obovata Ledeb. [Species]	Plantae	Pinaceae	Picea	Picea obovata Ledeb.	Living organism	171	-55	Contemporaneous Whole Organism	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN	Known collection date			
sourcenode_pub_lopatin_ltirgossaspikrr_2008	Long-term trends in radial growth of Siberian spruce and Scots pine in Komi Republic (northwestern Russia)	2008	Lopatin, E.; Kolstrom, T.; Spiecker, H.	Published (unspecified type)	Komi S2: Northern taiga	66.17694444	58.02777778	Contemporaneous Whole Organism: Pinus sylvestris L.	Implicit	PresenceOnly	Pinus sylvestris L. [Species]	Plantae	Pinaceae	Pinus	Pinus sylvestris L.	Living organism	26	-55	Contemporaneous Whole Organism	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN	Known collection date			
sourcenode_pub_lopatin_ltirgossaspikrr_2008	Long-term trends in radial growth of Siberian spruce and Scots pine in Komi Republic (northwestern Russia)	2008	Lopatin, E.; Kolstrom, T.; Spiecker, H.	Published (unspecified type)	Komi Republic S2: Northern taiga	66.17694444	58.02777778	Contemporaneous Whole Organism: Picea obovata Ledeb.	Implicit	PresenceOnly	Picea obovata Ledeb. [Species]	Plantae	Pinaceae	Picea	Picea obovata Ledeb.	Living organism	72	-55	Contemporaneous Whole Organism	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN	Known collection date			
sourcenode_pub_lopatin_ltirgossaspikrr_2008	Long-term trends in radial growth of Siberian spruce and Scots pine in Komi Republic (northwestern Russia)	2008	Lopatin, E.; Kolstrom, T.; Spiecker, H.	Published (unspecified type)	Komi Republic S1: Forest-tundra transition zone	66.75555556	56.85611111	Contemporaneous Whole Organism: Picea obovata Ledeb.	Implicit	PresenceOnly	Picea obovata Ledeb. [Species]	Plantae	Pinaceae	Picea	Picea obovata Ledeb.	Living organism	138	-55	Contemporaneous Whole Organism	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN	Known collection date			
sourcenode_pub_lozhkin_acroecicdtl3ty_2007	A continuous record of environmental change in Chukotka during the last 350 thousand years	2007	Lozhkin, A. V.; Anderson, P. M.; Matrosova, T. V.; Minyuk, P. S.; Brigham-Grette, J.; Melles, M.	Published (unspecified type)	Lake El’gygytgyn	67.49	172.08	Morphotype: Pollen - Selaginella rupestris;Morphotype: Pollen - Sphagnum;Morphotype: Pollen - Papaveraceae;Morphotype: Pollen - Poaceae;Morphotype: Pollen - Cyperaceae;Morphotype: Pollen - Artemisia;Morphotype: Pollen - Ericales;Morphotype: Pollen - Salix;Morphotype: Pollen - Alnus;Morphotype: Pollen - Betula;Morphotype: Pollen - Pinus haploxylon	Implicit	Abundance	Selaginella rupestris (L.) Spring [Species];Sphagnum [Genus];Papaveraceae [Genus];Poaceae [Family];Cyperaceae [Family];Artemisia [Genus];Ericales [Order];Salix [Genus];Alnus [Genus];Betula [Genus];Pinus [Genus]	Plantae	Selaginellaceae;Sphagnaceae;Poaceae;Cyperaceae;Compositae;Salicaceae;Betulaceae;Pinaceae	Selaginella;Sphagnum;Papaveraceae;;Artemisia;Salix;Alnus;Betula;Pinus	Selaginella sellowii Hieron.; 	Lake sediment core		6780	Microfossil - Pollen	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN	Radiocarbon (Uncalibrated)		0	1587.2
sourcenode_pub_lozhkin_alqprfe4lns_1996	A late Quaternary pollen record from Elikchan 4 Lake, northeast Siberia	1996	Lozhkin, A. V.; Anderson, P. M.	Published (unspecified type)	Elikchan 4 Lake, Okhotsk-Kolyma interflue	60.73	151.89									Lake sediment core		1510	Microfossil - Pollen	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN			0	950
sourcenode_pub_lozhkin_apotaaootbmss_2018	Another perspective on the age and origin of the Berelyokh mammoth site (northeast Siberia)	2018	Lozhkin, A. V.; Anderson, P. M.	Published (unspecified type)	Berelyokh mammoth “graveyard”, lower Indigirka drainage basin of Northeast Siberia	70.48333333333333	144.03333333333333									Excavation		10280	Microfossil - Pollen	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN			0	550
sourcenode_pub_lozhkin_ifcgrapcviwbflsotuib_2018	Implications for conifer glacial refugia and postglacial climatic variation in western Beringia from lake sediments of the Upper Indigirka basin	2018	Lozhkin, A.; Anderson, P.; Minyuk, P.; Korzun, J.; Brown, T.; Pakhomov, A.; Tsygankova, V.; Burnatny, S.; Naumov, A.	Published (unspecified type)	Tschuch'ye Lake	63.35065	140.9916666									Lake sediment core		4870	Microfossil - Pollen	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN			100	330
10.1016/j.yqres.2011.08.003	Late glacial and holocene landscapes of central Beringia	2011	Lozhkin, A. V; Anderson, P; Eisner, W. R; Solomatkina, T. B	Published - journal article	Aghnaghak	63.652288	-171.565578	Morphotype: Pollen - Marchantiophyta;Morphotype: Pollen - Myriophyllum;Morphotype: Pollen - Dryopteridaceae;Morphotype: Pollen - Draba;Morphotype: Pollen - Caprifoliaceae;Morphotype: Pollen - Sanguisorba;Morphotype: Pollen - Lycopodium juniperoideum;Morphotype: Pollen - Diphasiastrum complanatum;Morphotype: Pollen - Menyanthes trifoliata;Morphotype: Pollen - Polypodium vulgare;Morphotype: Pollen - Rubiaceae;Morphotype: Pollen - Botrychium;Morphotype: Pollen - Lycopodium clavatum;Morphotype: Pollen - Apiaceae;Morphotype: Pollen - Equisetum;Morphotype: Pollen - Pinus subg. Pinus;Morphotype: Pollen - Myrica;Morphotype: Pollen - Amaranthaceae;Morphotype: Pollen - Bryales;Morphotype: Pollen - Diphasiastrum alpinum;Morphotype: Pollen - Koenigia;Morphotype: Pollen - Claytonia acutifolia;Morphotype: Pollen - Circaea alpina;Morphotype: Pollen - Athyrium;Morphotype: Pollen - Nymphaeaceae;Morphotype: Pollen - Selaginella rupestris;Morphotype: Pollen - Rubus chamaemorus;Morphotype: Pollen - Brassicaceae;Morphotype: Pollen - Lycopodium annotinum subsp. alpestre;Morphotype: Pollen - Lycopodiaceae;Morphotype: Pollen - Valeriana;Morphotype: Pollen - Rosaceae;Morphotype: Pollen - Polemoniaceae;Morphotype: Pollen - Polygonum aviculare;Morphotype: Pollen - Scrophulariaceae;Morphotype: Pollen - Unknown;Morphotype: Pollen - Rumex;Morphotype: Pollen - Saxifragaceae;Morphotype: Pollen - Polygonaceae;Morphotype: Pollen - Polygonum sensu lato undiff.;Morphotype: Pollen - Thalictrum;Morphotype: Pollen - Sphagnum;Morphotype: Pollen - Salix;Morphotype: Pollen - Poaceae;Morphotype: Pollen - Betula;Morphotype: Pollen - Cyperaceae;Morphotype: Pollen - Huperzia selago;Morphotype: Pollen - Pinus subg. Strobus;Morphotype: Pollen - Polypodiaceae;Morphotype: Pollen - Ericales;Morphotype: Pollen - Alnus;Morphotype: Pollen - Picea;Morphotype: Pollen - Caryophyllaceae;Morphotype: Pollen - Picea sect. Eupicea;Morphotype: Pollen - Plantaginaceae;Morphotype: Pollen - Asteraceae;Morphotype: Pollen - Ranunculaceae;Morphotype: Pollen - Liliaceae;Morphotype: Pollen - Artemisia	Implicit	Abundance	Placeholder from NeotomaDB Import [Kingdom]					Other	11700	-44	Microfossil - Pollen	2.0499999520000003	101	-1.945833445	498	-3.995833397	397	0	113.654805	83.92590893				
10.1016/j.yqres.2011.08.003	Late glacial and holocene landscapes of central Beringia	2011	Lozhkin, A. V; Anderson, P; Eisner, W. R; Solomatkina, T. B	Published - journal article	Naskak	63.637546	-171.46224999999998	Morphotype: Pollen - Huperzia selago subsp. arctica-type;Morphotype: Pollen - Diphasiastrum alpinum;Morphotype: Pollen - Rubiaceae;Morphotype: Colony - Pediastrum;Morphotype: Pollen - Caprifoliaceae;Morphotype: Pollen - Plantaginaceae;Morphotype: Pollen - Equisetum;Morphotype: Pollen - Potentilla;Morphotype: Pollen - Menyanthes trifoliata;Morphotype: Pollen - Potamogetonaceae;Morphotype: Pollen - Polypodium vulgare;Morphotype: Pollen - Koenigia islandica;Morphotype: Pollen - Pinaceae;Morphotype: Pollen - Persicaria amphibia;Morphotype: Pollen - Lycopodiaceae;Morphotype: Pollen - Juglandaceae;Morphotype: Pollen - Amaranthaceae;Morphotype: Pollen - Thalictrum;Morphotype: Pollen - Lycopodium annotinum subsp. alpestre;Morphotype: Pollen - Rumex;Morphotype: Pollen - Huperzia selago;Morphotype: Pollen - Selaginella sanguinolenta;Morphotype: Pollen - Diphasiastrum complanatum;Morphotype: Pollen - Claytonia acutifolia;Morphotype: Pollen - Circaea alpina;Morphotype: Pollen - Rubus chamaemorus;Morphotype: Pollen - Polygonum aviculare;Morphotype: Pollen - Polypodiaceae;Morphotype: Pollen - Bryales;Morphotype: Pollen - Valeriana;Morphotype: Pollen - Apiaceae;Morphotype: Pollen - Rosaceae;Morphotype: Pollen - Polemoniaceae;Morphotype: Pollen - Picea;Morphotype: Pollen - Unknown;Morphotype: Pollen - Liliaceae;Morphotype: Pollen - Pinus subg. Strobus;Morphotype: Pollen - Cyperaceae;Morphotype: Pollen - Saxifragaceae;Morphotype: Pollen - Scrophulariaceae;Morphotype: Pollen - Poaceae;Morphotype: Pollen - Polygonaceae;Morphotype: Pollen - Ranunculaceae;Morphotype: Pollen - Salix;Morphotype: Pollen - Artemisia;Morphotype: Pollen - Sphagnum;Morphotype: Pollen - Alnus;Morphotype: Pollen - Caryophyllaceae;Morphotype: Pollen - Betula;Morphotype: Pollen - Ericales;Morphotype: Pollen - Polygonum sensu lato undiff.;Morphotype: Pollen - Asteraceae	Implicit	Abundance	Placeholder from NeotomaDB Import [Kingdom]					Other	7807	-44	Microfossil - Pollen;Other microfossil - Colony	1.958333253	97	-1.945833445	488	-3.904166698	391	0	117.9217661	95.76244711999999				
sourcenode_pub_lozhkin_lqlprfsb_1993	Late Quaternary lacustrine pollen records from southwestern Beringia	1993	Lozhkin, A. V.; Anderson, P. M.; Eisner, W. R.; Ravako, L. G.; Hopkins, D. M.; Brubaker, L. B.; Colinvaux, P. A.; Miller, M. C.	Published (unspecified type)	Sosednee Lake	62.16667	149.5	Morphotype: Pollen - Amaranthaceae;Morphotype: Pollen - Polygonum sensu lato;Morphotype: Pollen - Rumex;Morphotype: Pollen - Cichorioideae;Morphotype: Colony - Pediastrum;Morphotype: Pollen - Juniperus;Morphotype: Pollen - Asteroideae undiff.;Morphotype: Pollen - Saxifraga tricuspidata;Morphotype: Pollen - Rubus chamaemorus;Morphotype: Pollen - Caryophyllaceae;Morphotype: Pollen - Papaveraceae;Morphotype: Pollen - Myriophyllum;Morphotype: Pollen - Brassicaceae;Morphotype: Pollen - Ranunculaceae undiff.;Morphotype: Pollen - Nymphaea;Morphotype: Pollen - Rosaceae undiff.;Morphotype: Pollen - Saxifragaceae undiff.;Morphotype: Pollen - Thalictrum;Morphotype: Pollen - Unknown (trilete) undiff.;Morphotype: Pollen - Equisetum;Morphotype: Pollen - Apiaceae;Morphotype: Pollen - Lycopodium-type;Morphotype: Pollen - Alnus viridis;Morphotype: Pollen - Pinus;Morphotype: Pollen - Betula;Morphotype: Pollen - Unknown;Morphotype: Pollen - Salix;Morphotype: Pollen - Potamogetonaceae;Morphotype: Pollen - Artemisia;Morphotype: Pollen - Poaceae;Morphotype: Pollen - Cyperaceae;Morphotype: Pollen - Sphagnum;Morphotype: Pollen - Ericaceae;Morphotype: Pollen - Populus;Morphotype: Pollen - Selaginella sibirica;Morphotype: Pollen - Unknown (monolete) undiff.;Morphotype: Pollen - Larix;Morphotype: Pollen - Epilobium	Implicit	Abundance	Placeholder from NeotomaDB Import [Kingdom]					Lake sediment core	11700	0	Microfossil - Pollen;Other microfossil - Colony	1.7958326399999986	45	-10.22916698	352	-12.02499962	307	0	1851.494396	0.8725658228				
sourcenode_pub_lozhkin_lqlprfsb_1993	Late Quaternary lacustrine pollen records from southwestern Beringia	1993	Lozhkin, A. V.; Anderson, P. M.; Eisner, W. R.; Ravako, L. G.; Hopkins, D. M.; Brubaker, L. B.; Colinvaux, P. A.; Miller, M. C.	Published (unspecified type)	Rock Island Lake	62.16667	149.5	Morphotype: Pollen - Dryopteris;Morphotype: Pollen - Gentiana;Morphotype: Pollen - Equisetum;Morphotype: Pollen - Rumex/Oxyria digyna;Morphotype: Pollen - Potentilla-type;Morphotype: Pollen - Saussurea;Morphotype: Pollen - Saxifraga cernua;Morphotype: Pollen - Micranthes hieraciifolia;Morphotype: Pollen - Apiaceae;Morphotype: Pollen - Picea;Morphotype: Pollen - Saxifragaceae undiff.;Morphotype: Pollen - Claytonia;Morphotype: Pollen - Amaranthaceae;Morphotype: Pollen - Indeterminable;Morphotype: Pollen - Rosaceae undiff.;Morphotype: Pollen - Unknown (trilete) undiff.;Morphotype: Pollen - Pinus;Morphotype: Pollen - Alnus;Morphotype: Pollen - Betula;Morphotype: Pollen - Sphagnum;Morphotype: Pollen - Rubus chamaemorus;Morphotype: Pollen - Cyperaceae;Morphotype: Pollen - Larix;Morphotype: Pollen - Salix;Morphotype: Pollen - Cassiope;Morphotype: Pollen - Rhododendron;Morphotype: Pollen - Ericales undiff.;Morphotype: Pollen - Artemisia;Morphotype: Pollen - Unknown (monolete) undiff.;Morphotype: Pollen - Lycopodium annotinum;Morphotype: Pollen - Unknown;Morphotype: Pollen - Saxifraga tricuspidata;Morphotype: Pollen - Juniperus;Morphotype: Pollen - Plantago;Morphotype: Pollen - Poaceae	Implicit	Abundance	Placeholder from NeotomaDB Import [Kingdom]					Lake sediment core	5809	0	Microfossil - Pollen	1.50833321	35	-10.51666641	347	-12.02499962	312	0	1851.494396	0.8725658228				
sourcenode_pub_lozhkin_lqlprfsb_1993	Late Quaternary lacustrine pollen records from southwestern Beringia	1993	Lozhkin, A. V.; Anderson, P. M.; Eisner, W. R.; Ravako, L. G.; Hopkins, D. M.; Brubaker, L. B.; Colinvaux, P. A.; Miller, M. C.	Published (unspecified type)	Jack London Lake	62.16667	149.5	Morphotype: Pollen - Unknown;Morphotype: Pollen - cf. Artemisia;Morphotype: Pollen - Lonicera;Morphotype: Pollen - Phlox;Morphotype: Pollen - Valeriana;Morphotype: Pollen - Polemoniaceae undiff.;Morphotype: Pollen - Marchantiophyta;Morphotype: Pollen - Bryales;Morphotype: Pollen - Brassicaceae;Morphotype: Pollen - Selaginella undiff.;Morphotype: Pollen - Plantago;Morphotype: Pollen - Cichorioideae;Morphotype: Pollen - Potentilla;Morphotype: Pollen - Sanguisorba;Morphotype: Pollen - Cryptogramma;Morphotype: Pollen - Mentha-type;Morphotype: Pollen - Huperzia selago;Morphotype: Pollen - Apiaceae;Morphotype: Pollen - Koenigia alaskana;Morphotype: Pollen - Persicaria amphibia-type;Morphotype: Pollen - Crassulaceae;Morphotype: Pollen - Picea/Pinus undiff.;Morphotype: Pollen - Rumex;Morphotype: Pollen - Polygonum aviculare;Morphotype: Pollen - Rubiaceae;Morphotype: Pollen - Amaranthaceae;Morphotype: Pollen - Polygonaceae undiff.;Morphotype: Pollen - Spermatophyta undiff. (trees);Morphotype: Pollen - Gentianaceae;Morphotype: Pollen - Picea;Morphotype: Pollen - Pinus subg. Pinus;Morphotype: Pollen - Lamiaceae undiff.;Morphotype: Pollen - Larix;Morphotype: Pollen - Alnus;Morphotype: Pollen - Pinus subg. Strobus;Morphotype: Pollen - Betula;Morphotype: Pollen - Ericaceae;Morphotype: Pollen - Poaceae;Morphotype: Pollen - Sphagnum;Morphotype: Pollen - Cyperaceae;Morphotype: Pollen - Salix;Morphotype: Pollen - Angiospermae undiff. (herbs);Morphotype: Pollen - Artemisia;Morphotype: Pollen - Lycopodiaceae undiff.;Morphotype: Colony - Pediastrum;Morphotype: Pollen - Diphasiastrum complanatum;Morphotype: Pollen - Caprifoliaceae sensu lato undiff.;Morphotype: Pollen - Circaea;Morphotype: Pollen - Betulaceae undiff.;Morphotype: Pollen - Scrophulariaceae;Morphotype: Pollen - Saxifragaceae;Morphotype: Pollen - Selaginella rupestris;Morphotype: Pollen - Unknown (trilete) undiff.;Morphotype: Pollen - Polypodiaceae;Morphotype: Pollen - Lycopodium annotinum;Morphotype: Pollen - Polygonum sensu lato undiff.;Morphotype: Pollen - Androsace;Morphotype: Pollen - Claytonia;Morphotype: Pollen - Rubus chamaemorus;Morphotype: Pollen - Rosaceae undiff.;Morphotype: Pollen - Fabaceae;Morphotype: Pollen - Liliaceae;Morphotype: Pollen - Asteroideae undiff.;Morphotype: Pollen - Thalictrum;Morphotype: Pollen - Ranunculaceae undiff.;Morphotype: Pollen - Bistorta bistortoides-type;Morphotype: Pollen - Myriophyllum;Morphotype: Pollen - Caryophyllaceae	Implicit	Abundance	Placeholder from NeotomaDB Import [Kingdom]					Lake sediment core	11700	221	Microfossil - Pollen;Other microfossil - Colony	1.7958326399999986	45	-10.22916698	352	-12.02499962	307	0	1851.494396	0.8725658228				
sourcenode_pub_ludikova_falbtaslsmsotibobsiwsnraiifp_2021	From a large basin to a small lake: Siliceous microfossils stratigraphy of the isolation basins on Big Solovetskiy Island (the White Sea, NW Russia) and its implication for paleoreconstructions	2021	Ludikova, A. V.; Subetto, D. A.; Kuznetsov, D. D.; Sapelko, T. V.	Published (unspecified type)	Lake Isakovskoe	65.095	35.598333									Lake sediment core	1990	1415	Microfossil - Diatom	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN			200	244
sourcenode_pub_ludikova_falbtaslsmsotibobsiwsnraiifp_2021	From a large basin to a small lake: Siliceous microfossils stratigraphy of the isolation basins on Big Solovetskiy Island (the White Sea, NW Russia) and its implication for paleoreconstructions	2021	Ludikova, A. V.; Subetto, D. A.; Kuznetsov, D. D.; Sapelko, T. V.	Published (unspecified type)	Lake Bol'shoe Korzino	65.0416666	35.6416666									Lake sediment core	6550	6340	Microfossil - Diatom	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN			275	530
sourcenode_pub_ludikova_falbtaslsmsotibobsiwsnraiifp_2021	From a large basin to a small lake: Siliceous microfossils stratigraphy of the isolation basins on Big Solovetskiy Island (the White Sea, NW Russia) and its implication for paleoreconstructions	2021	Ludikova, A. V.; Subetto, D. A.; Kuznetsov, D. D.; Sapelko, T. V.	Published (unspecified type)	Lake Bol'shoe Zelynoe	65.113333	35.7716666									Lake sediment core	10390	10360	Microfossil - Diatom	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN			818	886
sourcenode_pub_ludlam_citiolaldiahalotl1y_1996	Changes in the importance of lotic and littoral diatoms in a high arctic lake over the last 191 years	1996	Ludlam, S. D.; Feeney, S.; Douglas, M. S. V.	Published (unspecified type)	Lake C2, Taconite Inlet, North Ellesmere Island	82.833	-78.033	Morphotype: Diatom - Nitzschia spp.;Morphotype: Diatom - Navicula spp.;Morphotype: Diatom - Meridion circulare ;Morphotype: Diatom - Hannaea arcus;Morphotype: Diatom - Amphora spp.;Morphotype: Diatom - Achnanthes spp.;Morphotype: Diatom - Achnanthes minutissima;Morphotype: Diatom - Cyclotella stelligera;Morphotype: Diatom - Stephanocostis chantaicus;Morphotype: Diatom - Cyclotella kuetzingiana	Implicit	Abundance	Nitzschia [Genus];Navicula [Genus];Meridion circulare  Greville [Species];Hannaea arcus Ehrenberg [Species];Amphora [Genus];Achnanthes [Genus];Achnanthes minutissima Kützing  [Species];Cyclotella stelligera Cleve & Grunow [Species];Stephanocostis chantaicus Genkal & Kuzmina [Species];Cyclotella kuetzingiana Thwaites [Species]		Bacillariaceae;Naviculaceae;Tabellariaceae;Ulnariaceae;Catenulaceae;Achnanthaceae;Stephanodiscaceae	Nitzschia;Navicula;Meridion;Hannaea;Amphora;Achnanthes;Cyclotella;Stephanocostis	Meridion circulare  Greville;Hannaea arcus Ehrenberg;Achnanthes minutissima Kützing ;Cyclotella stelligera Cleve & Grunow;Stephanocostis chantaicus Genkal & Kuzmina;Cyclotella kuetzingiana Thwaites	Lake sediment core	150	-40	Microfossil - Diatom	0.91666794	6	-19.55416679	101	-20.47083473	95	0	33.08124392	33.08124392	Known collection date			
